"gene","symmetric_difference","branch_score_difference","path_difference","quadratic_path_difference"
"P18935",0,1.72044576899724,0,13.1273329491204
"P19018",6,0.514334458266703,15,4.72775876961127
"P19075",12,2.16286088563793,20.591260281974,20.9839021560406
"P19091",10,0.975856344470985,16.8819430161341,10.1744385507667
"P19339",10,3.04179951790711,17.2336879396141,25.6676120417791
"P19440",14,1.10700174844608,21.3775583264319,10.8082475078184
"P19544",20,2.2853802183551,25.8650343127551,18.3539711904297
"P19784",8,0.560296413787526,16.9705627484771,4.3071500658098
"P19883",6,1.02788343877768,14.142135623731,10.5426685276333
"P20042",2,0.303768692980307,8.77496438739212,2.55242100140759
"P20060",10,1.44339255501472,19.2873015219859,6.99350025887255
"P20105",6,0.510088136039529,12.6885775404495,5.98707800050741
"P20153",10,0.320651229930794,18.5472369909914,2.0649024209217
"P20226",10,0.385731163315298,20.2237484161567,2.46492500260385
"P20266",4,0.660635345278212,10.9544511501033,4.72671184074726
"P20272",26,3.31790882186575,34.8711915483254,25.9512479291911
"P20395",4,0.792130830650571,8.77496438739212,9.38270217349302
"P20439",4,0.286656755078591,9.59166304662544,2.51869276369375
"P20480",12,2.382611782461,20.8086520466848,10.8363687263253
"P20482",0,0.50295564877236,0,5.99016909647054
"P20594",16,7.12091164507999,20.7846096908265,29.9291011067168
"P20659",10,0.69036524380302,17.4355957741627,8.23946805243818
"P20662",16,1.4492671841491,22.4722050542442,5.382820384737
"P20793",10,0.352423237076222,17.8885438199983,2.85566212025596
"P20794",10,0.316595150151203,17.8885438199983,2.34855669168573
"P21187",6,0.320618069929885,13.2664991614216,1.82230048491957
"P21275",14,3.4486041605576,20.1990098767242,15.9792285810143
"P21450",24,4.57506011728262,32.4961536185438,50.0009658638866
"P21525",2,1.92556040060331,7,13.5162431707897
"P21554",28,3.60304975271174,35.5668384875575,25.9330639571553
"P21642",6,0.256465861807218,14.8660687473185,2.04298504204186
"P21674",8,1.15011057656589,15.2315462117278,11.7625795660857
"P21869",8,0.562427506497435,16.9705627484771,4.26619288106759
"P22227",12,0.349534544226371,17.9164728671689,1.60409361472744
"P22561",20,2.2854725968593,25.8650343127551,18.3546101319015
"P22612",12,4.9262860094553,18.5741756210067,19.1812231169234
"P22700",10,10.1669230848057,20.712315177208,40.436375429222
"P22711",10,0.912339273776365,20.8086520466848,9.75589939425203
"P22724",4,0.765314650311603,10.4403065089106,8.00428299486322
"P22888",4,0.792130830650571,8.77496438739212,9.38270217349302
"P22974",8,0.755143942338406,13.856406460551,3.61047308449722
"P22981",12,0.377467691184372,20.712315177208,2.8565358666824
"P23128",6,0.273399888657857,14.9666295470958,1.43488697758913
"P23347",2,0.591906579041539,5.65685424949238,6.78460042032888
"P23443",8,0.282536306839499,16.5227116418583,1.64767970490144
"P23572",8,0.267632470430725,17.464249196573,1.60454457583628
"P23634",4,0.183141722997949,10.4403065089106,0.989127280704007
"P23647",4,0.483172672709036,10.9544511501033,2.58351078826745
"P23696",8,0.359617493120686,16.7630546142402,4.22247625389362
"P23945",4,0.792130830650571,8.77496438739212,9.38270217349302
"P24348",8,0.631042558349084,16.7630546142402,6.40493467212615
"P24727",0,0.207260381273327,0,0.530192107765895
"P25101",16,5.44898709060864,20.8806130178211,48.6138562954255
"P25159",8,0.475740674815663,13.7113092008021,4.65441219287659
"P25233",4,0.417837992100962,8.77496438739212,4.19405844862772
"P25321",12,4.92564074709589,18.5741756210067,19.1781968875294
"P25427",2,1.25493577655252,3.46410161513775,5.48095282271091
"P25440",8,0.44440448067835,15.2315462117278,4.48652293530255
"P25490",10,0.350186961205316,17.7763888346312,1.64223469524533
"P25723",4,0.404676290401352,10.4403065089106,3.49479601293975
"P25724",12,2.07389869030878,18,17.9034531541421
"P25822",6,0.255982887125344,13.5646599662505,2.31564348445665
"P25823",4,0.932054985470301,13.7477270848675,9.26591678621723
"P25843",10,1.36916264323151,16,10.0956899516228
"P25867",10,0.515301927689906,23.5796522451032,3.96917100173907
"P25992",0,0.659172130286654,0,7.88396112543985
"P26022",10,2.45544157623803,19.723082923316,18.4769798555004
"P26361",26,2.55933900612131,27.6405499221705,20.6347867142882
"P26362",14,3.4081544633351,21.3775583264319,21.4933923675039
"P26363",12,2.78299468618804,24.6576560118759,25.1863264740924
"P26453",2,0.783670615769097,8.48528137423857,8.48231356323732
"P26583",8,0.471753413907898,16.2480768092719,3.39461274539444
"P26684",20,5.38584621598729,23.9165214862028,49.2837509733422
"P26928",20,1.44517362283816,26.8328157299975,13.056962744522
"P27037",8,0.733073396350197,16.9705627484771,7.72253573621218
"P27038",8,0.733073396350197,16.9705627484771,7.72253573621218
"P27091",10,3.92872045891568,15.0996688705415,19.6133097208329
"P27605",10,0.7146611896707,17.6918060129541,5.39192137974515
"P27619",4,0.147915278109958,8,0.70456269720374
"P27661",14,0.535419830583021,30.9192496674806,2.88912390595811
"P27699",10,0.531841428799482,17.832554500127,2.41736922369101
"P27715",10,0.270765442805278,17.464249196573,2.18034077433098
"P27731",2,0.934564108908361,4.69041575982343,8.55928218397901
"P27791",12,4.92535465384603,18.5741756210067,19.1734617538617
"P27797",8,0.361592725901251,15.1327459504216,3.3274363475245
"P28166",8,0.696791074253784,14.9666295470958,6.40665210674974
"P28480",4,0.256499603827827,14.6969384566991,2.71678228612812
"P28515",8,5.76804698167853,16.7630546142402,23.1832252078951
"P28646",4,1.08329571956728,9.8488578017961,11.1289376880765
"P28659",14,2.95969122515312,18.7882942280559,11.7291734679301
"P28661",12,1.80654592158782,15.4919333848297,7.53786832683636
"P29121",4,0.291554761627598,10.6301458127346,3.14306145705837
"P29310",8,0.579096217382837,16,4.8501809781254
"P29332",6,0.286427766252055,13,2.26915847869258
"P29349",8,0.424479157992423,14.1774468787578,2.25047959964075
"P29374",14,4.27153849303147,26.4575131106459,18.7725288413263
"P29474",0,0.696825286383723,0,7.85821669246109
"P29555",14,2.14206803002872,19.5192212959431,17.0565168666219
"P29598",18,1.81462471018705,23.3238075793812,13.7313314587623
"P29742",6,0.307106498415749,14.2828568570857,3.12315872925696
"P30121",10,1.75773886294156,17.7482393492988,14.2520989831964
"P30153",8,0.317987532660528,14.2828568570857,1.27584357836156
"P30189",4,0.299135028445594,13.7477270848675,2.42293393811714
"P30276",4,0.298930029615543,9.59166304662544,2.58824283270262
"P30277",6,0.286427766252055,13,2.26915847869258
"P30305",10,0.631622404617102,19.8997487421324,5.81758527316876
"P30306",10,0.623741792461034,19.8997487421324,5.45950510878628
"P30307",10,0.634212943943416,19.8997487421324,5.75975171538859
"P30530",20,2.07189196995107,26.7020598456374,14.8486648749949
"P30680",8,1.19127637066612,13.2664991614216,10.0361311413964
"P30681",8,0.471753413907898,16.2480768092719,3.39461274539444
"P30730",4,0.792130830650571,8.77496438739212,9.38270217349302
"P30872",4,1.08001941312228,9.8488578017961,11.0913309620077
"P30873",4,1.07533401807928,9.8488578017961,11.0026356172925
"P30874",8,1.21306928551212,13.2664991614216,10.3392004712396
"P30875",8,1.18873160595691,13.2664991614216,9.75178133331495
"P30904",10,3.02558835551221,12.8062484748657,13.0889543581393
"P30935",6,1.05155905315879,12,11.5889595552429
"P30936",6,1.05161900001316,12,11.5895042483927
"P31007",6,0.369777106773811,14.8660687473185,2.32296378679858
"P31009",4,0.381358147670627,14.6969384566991,4.05103504734955
"P31044",8,1.29104253302636,13,15.2378802035903
"P31258",16,0.715321363031228,28.2134719593318,4.04868257347123
"P31260",6,0.466220870106134,16.4924225024706,3.59644463325122
"P31269",10,3.89919603187746,20,32.5682137262854
"P31270",16,0.719091062153,28.2134719593318,4.08570429628309
"P31310",6,0.465807369658646,16.4924225024706,3.59329611009971
"P31311",16,0.718422126973786,28.2134719593318,4.08009448633617
"P31689",16,1.75161936766256,22.7156333832011,7.24962617161428
"P31749",4,5.50924975498803,11.3578166916005,22.7183023984751
"P31750",4,5.51028192247765,11.3578166916005,22.7966909017692
"P32019",8,2.9937538994611,14.3178210632764,12.8909261941533
"P32183",6,0.738865173022425,12.5299640861417,5.5676797890468
"P32215",22,1.58203611409638,25.5538646783613,12.8658486442633
"P32506",2,0.689953650716344,2.82842712474619,2.52790470309842
"P32745",6,1.00977226707473,12,11.1168513067376
"P32866",4,0.226121526102671,12,1.12218098421389
"P32871",6,0.485812237657003,13.2664991614216,4.84948628172526
"P33431",20,3.43124601514115,26.3248931621764,13.7429970488369
"P33434",8,0.713118279159816,16.9705627484771,9.22238523615673
"P33436",8,0.713118273892448,16.9705627484771,9.22238516271173
"P33568",6,1.84548717015702,14.6969384566991,9.34320139699483
"P33981",14,2.3885943749327,18.2482875908947,13.1063182843303
"P34021",10,0.955790257200469,17.2046505340853,8.12153585141272
"P34158",20,2.69145934039451,32.0624390837628,22.6937732741294
"P34183",8,0.250733472993125,16.5227116418583,1.32677028114096
"P34331",6,0.304143792150311,13.8924439894498,1.40762011200349
"P34540",10,10.0655377485965,13.4164078649987,41.7410911941286
"P34545",0,0.264773651672056,0,2.63947479718285
"P34556",8,0.26804627342843,17.464249196573,1.55606891678244
"P34563",10,0.595913332862715,22.1810730128188,2.43654620096832
"P34681",10,0.278791236216928,18.5472369909914,1.76372327330557
"P34689",12,1.9520641225284,17.2046505340853,7.87704334687791
"P34708",6,0.466613772852986,12.6885775404495,4.66789874779332
"P34739",4,0.664298528052547,10.4403065089106,5.99509113122142
"P34808",18,2.2383739446209,30.854497241083,16.7879715379921
"P34821",10,3.86094928597793,15.0996688705415,19.2225293915239
"P34933",4,0.344743582817637,9.38083151964686,4.00551743569552
"P35071",6,8.64422958679147,14.8660687473185,36.415904813604
"P35222",8,0.219009441920104,16.9705627484771,2.05701019704853
"P35378",4,0.822559085229686,8.77496438739212,9.35101252943485
"P35527",4,2.58831156677125,8,16.6712750360527
"P35584",6,0.738859756185257,12.5299640861417,5.56762470734608
"P35739",6,1.48758602523515,15,15.6598483596921
"P35761",8,2.07395205040019,17.0880074906351,10.9611707320441
"P35875",4,0.420745984059875,10.6301458127346,1.89556900579558
"P36873",4,0.358956170956056,10.4403065089106,4.23617113511517
"P36877",10,0.3342690263364,19.7989898732233,2.6037368094004
"P36897",6,0.566306307506571,13.2664991614216,6.20844914618994
"P36898",8,1.27695299242628,13.2664991614216,6.87506992980538
"P36968",8,0.365999058290525,17.464249196573,1.64509980663337
"P36969",8,0.349332778333927,15.7480157480236,1.53361545708282
"P36970",8,0.365999084846137,17.464249196573,1.64510120989131
"P37172",12,2.04998330512147,19.5959179422654,14.4106167284665
"P37276",6,0.187428655916538,14.8660687473185,1.98709168466079
"P38444",8,0.733073396350197,16.9705627484771,7.72253573621218
"P38532",6,0.892487267420903,15.4272486205415,8.61186303842499
"P38533",6,0.784996430486868,12.7279220613579,8.47487483243276
"P38650",6,0.187780672552201,14.8660687473185,1.99463961329008
"P39052",4,0.193534924972186,10.4403065089106,1.11677481372071
"P39745",12,10.0044989091125,20.3960780543711,40.0715250696165
"P39768",12,1.52019153905209,21.540659228538,10.4469441875555
"P39769",2,0.694193032397855,9,8.79585939745708
"P40423",10,0.37030851085936,20.4205778566621,3.13554823276976
"P40692",2,0.303953961232266,8.77496438739212,1.56520602406107
"P40792",16,0.617358624004783,27.0554985169374,3.13369298816687
"P40793",12,0.426017904834841,20,3.35269860849163
"P40809",10,1.20901466043421,15.6204993518133,6.20413769950184
"P40879",14,1.58898395537964,26.8328157299975,15.7829233042959
"P40946",10,0.429470969805282,20.2237484161567,3.94575968027889
"P41035",4,0.270588154208138,10.3923048454133,2.17732743661012
"P41161",2,0.711919055491593,5.65685424949238,7.36518496496102
"P41182",22,1.70738690660571,25.219040425837,6.96290205626659
"P41183",18,2.00183106664068,21.9089023002066,7.94435012824333
"P41208",4,0.457657339178067,12,2.41844840746373
"P41212",8,1.2317184597909,14.7309198626562,11.1218256128423
"P41220",12,2.56669903671469,21.1896201004171,25.6908752519816
"P41263",8,1.69133139702258,14,12.2694521224268
"P41515",10,0.302138150952886,19.1833260932509,1.74390994673374
"P41516",10,0.295328847830299,19.1833260932509,1.69942153463523
"P41586",14,1.43894492492214,25.0798724079689,11.9280544124127
"P41828",2,0.792758989257363,6.70820393249937,7.04490679718494
"P41934",12,2.33277319924687,18.9736659610103,12.2671962678014
"P42003",4,0.255354913958328,9.8488578017961,1.5285092121438
"P42208",12,6.84512997052554,21.1896201004171,28.8666359347331
"P42209",18,1.93386030547015,21.095023109729,10.1337068863938
"P42271",10,0.506072795551703,30.4630924234556,2.91625612709236
"P42282",0,0.0771725912136071,0,0.197496843280388
"P42336",6,0.484371501080385,13.2664991614216,4.82572481002152
"P42337",6,0.486320769818331,13.2664991614216,4.85545833702092
"P42345",6,0.301826829345544,14.8660687473185,1.38363997122887
"P42346",6,0.301826829345544,14.8660687473185,1.38363997122887
"P42859",6,0.590052982777014,14.8660687473185,5.37974354027251
"P43021",6,1.67277089984828,12.328828005938,13.8716526197768
"P43034",10,0.26199925182192,17.6918060129541,2.27116210306268
"P43246",10,8.0285290669975,19.5959179422654,32.4711930350178
"P43247",10,8.02804489687569,19.5959179422654,32.4702614840803
"P43332",6,0.268342230050484,15.9373774505092,1.53141444285093
"P43481",14,1.9039175421041,16.8522995463527,14.9944735224445
"P45594",14,1.97214443941331,18.1383571472171,13.6640845914431
"P45891",8,0.574314159173224,20.3224014329016,6.16302210174129
"P45975",6,0.676262440723368,16.7332005306815,6.68842059476483
"P46100",8,0.682868026359844,15.6204993518133,6.53757523639276
"P46109",8,0.49298540731953,16.5227116418583,3.42583453311414
"P46150",8,1.90397091053234,15.3622914957372,8.15180514941907
"P46152",22,2.40539686985695,24.9198715887542,19.6186475800877
"P46379",4,0.72457368902337,10.9544511501033,6.56426402422893
"P46531",2,0.5181653605664,6.70820393249937,6.4688770095792
"P46822",10,0.27436075863367,19.8997487421324,1.52857033624701
"P47196",4,5.49635062135326,11.3578166916005,22.6542485872689
"P47727",10,0.764347582622265,16,3.95971176919914
"P47746",26,3.31790882186575,34.8711915483254,25.9512479291911
"P47806",6,0.488868833055971,12.6885775404495,4.91959184181999
"P47820",4,0.49042372179802,14.0356688476182,5.08263957171255
"P47931",4,1.01896541436914,12,10.3331082176073
"P47938",24,1.39018787284316,33.6005952328229,8.47461061231961
"P47941",10,0.43386338529795,18.8944436276912,2.72936432035073
"P48148",10,0.462342624488458,20.2977831301844,2.51173373717904
"P48378",4,0.257756016960362,12,1.91113884520984
"P48379",2,0.273104807438925,5.65685424949238,2.06518946994482
"P48434",8,0.865079983002447,16.0312195418814,9.51048149367579
"P48436",8,0.865079983002447,16.0312195418814,9.51048149367579
"P48462",10,0.726403071809228,20.5182845286832,3.79559580765231
"P48555",12,0.419484268620884,21.4709105535839,2.02860040426571
"P48603",10,0.276364864585851,20.2237484161567,1.45911501171296
"P48608",10,1.14024897975747,17.3493515728975,4.6291777406954
"P48612",6,0.215607668899922,13.2664991614216,1.40962583433592
"P48679",6,0.79215353466148,13,6.27199663656921
"P48759",8,2.07611243371418,15.4919333848297,16.4637044949253
"P48809",14,1.50153052252122,21.3541565040626,12.7899393099387
"P48966",10,0.636785440484548,19.8997487421324,5.77725398325025
"P48967",14,1.56900259478402,25.6124969497314,10.2064372254611
"P49025",6,0.661184776315386,15.2315462117278,6.86653281688666
"P49028",12,0.423328251477638,19.3907194296653,3.84121721977471
"P49029",10,0.413195460323502,16.9705627484771,3.40299309958842
"P49116",16,5.77898683438096,19.723082923316,26.1008268124374
"P49117",14,5.56668001828775,19.313207915828,25.2655342031587
"P49134",8,0.681595274991146,16.7630546142402,8.96106808688002
"P49455",18,0.353163460012625,24.5967477524977,1.79288999598427
"P49711",10,3.06356752527832,20.5182845286832,13.8496736734256
"P49840",4,0.279681640541268,11.3578166916005,1.55682605285709
"P49858",14,0.451596219064813,24.0831891575846,2.29321938667155
"P49950",6,0.845471588689296,13.2664991614216,8.3683098623724
"P49952",20,2.34055514205216,25.3179778023443,18.1355055934934
"P49953",18,2.97390505818639,22.8910462845192,18.2003767446025
"P50093",10,0.281393774571178,19.6214168703486,1.43785041051046
"P50103",12,6.62654583766941,17.2336879396141,26.7233826329063
"P50118",4,0.894397055092192,10.4403065089106,9.01271330655168
"P50393",12,1.19386649917923,19.723082923316,10.6179113959742
"P50536",4,0.725602232197147,10.1980390271856,5.98019624039681
"P50902",10,6.94252294244918,17.8885438199983,39.4227311940619
"P51111",6,0.590052982777014,14.8660687473185,5.37974354027251
"P51114",4,0.714503524615434,10.4403065089106,6.81625616512363
"P51115",4,0.714193274347673,10.4403065089106,6.81409529838808
"P51140",10,0.261161851485534,16.0312195418814,1.25579235670707
"P51521",10,1.68918839388892,17.6635217326557,12.9985926691622
"P51531",8,0.362426335941506,18.2482875908947,2.07117818809212
"P51572",4,0.528694384392103,10.4403065089106,4.53372500342677
"P51587",10,0.874694084696604,19.8997487421324,7.2360076612373
"P51592",2,0.551585586487523,6.70820393249937,4.2716153549302
"P51608",6,0.897553376150067,15,8.55021528814266
"P51684",14,13.6123850208404,18.8944436276912,88.3548069553786
"P51843",12,5.37989579087777,24.5967477524977,50.5010591139533
"P51954",4,0.466612424275267,10.816653826392,3.7141020482078
"P51960",8,0.541780266643209,17.464249196573,6.07445043310969
"P51993",10,1.7437070597889,19.313207915828,11.172510112632
"P52159",14,0.451596219064813,24.0831891575846,2.29321938667155
"P52172",22,2.08346335706752,26.9072480941474,18.2172913713132
"P52194",6,0.205619737278029,16.7332005306815,0.898293777266756
"P52295",10,0.711105510625546,19.1049731745428,3.1863324721619
"P52304",6,0.305937966515697,13.8924439894498,1.39104784540956
"P52594",4,0.508871545827957,12,5.36726575624934
"P52701",8,0.361819207494101,16.0312195418814,3.42274783763776
"P52757",8,0.490645448101263,15.9059737205869,3.42968388758839
"P52925",8,0.471753413907898,16.2480768092719,3.39461274539444
"P53350",6,0.310386479703371,13.8924439894498,1.38729618481424
"P53501",12,0.682676525300676,25.6124969497314,7.37780311439639
"P53563",8,1.20478319356553,16.9705627484771,9.65455446924303
"P53670",14,1.73088536604744,20.591260281974,9.16001647610805
"P53671",6,0.555401104357761,14.8660687473185,6.1622975219406
"P53784",8,1.43276160498935,15.6524758424985,11.6847970618767
"P54275",10,8.0285290669975,19.5959179422654,32.4711930350178
"P54276",6,0.35480064090214,12.328828005938,3.37686034129552
"P54359",8,0.20768744023409,16.9705627484771,1.9417499988526
"P54619",10,0.525405378324607,19.1833260932509,6.03104505056877
"P54623",0,0.374463583914471,0,NA
"P54652",4,0.344992883826021,9.38083151964686,4.00964964734894
"P54727",6,0.312709073643379,13.8924439894498,2.64531219704354
"P54728",6,0.312699928442805,13.8924439894498,2.64511982362903
"P54733",8,0.331534133732755,16.9705627484771,3.57419256282555
"P55054",14,2.71951828704522,26.2488094968134,29.1225171984847
"P55062",4,0.265238472596676,7.41619848709566,1.18511388012795
"P55094",14,6.75988184428654,18.8679622641132,30.2565981842373
"P55105",10,3.86094928597793,15.0996688705415,19.2225293915239
"P55144",18,2.33504200625852,26,15.2775632914779
"P55146",18,2.33405809695266,26,15.2684603558979
"P55318",6,0.738865173022425,12.5299640861417,5.5676797890468
"P55824",4,0.227030935835636,12,1.19450586580655
"P55830",6,0.509927967832142,14.8660687473185,4.41740245945802
"P55937",6,0.636123317561644,14.142135623731,7.11726411611573
"P55965",16,7.08140366797138,21.4476105895272,42.5137335713332
"P56079",6,0.142152871204294,14.456832294801,1.07546977845267
"P56225",12,0.929110300853267,18.7616630392937,9.08188120684109
"P56403",8,0.694563852684397,16.8522995463527,8.42577207912934
"P56597",8,0.2729439004969,18.2482875908947,2.38556978066069
"P56702",10,3.60133783137793,18.3303027798234,15.9921876373337
"P56703",12,3.82379014455673,19.4164878389476,24.2170165861008
"P56705",4,0.765334520898294,10.4403065089106,8.00451631882544
"P57073",10,0.860555025339229,17.2046505340853,9.27753169870574
"P57087",2,0.464369983095304,2.44948974278318,1.36311281723362
"P57097",14,1.94643261086514,20.5182845286832,12.9389501689006
"P57784",4,0.300743547272912,9.38083151964686,2.54065797414683
"P58012",8,0.860096467270945,15.6524758424985,9.72010395123271
"P59241",14,0.489833144236411,24.9799919935936,3.49500057623348
"P59282",10,1.34675021322948,14.6969384566991,11.115886034746
"P60052",20,3.42944155387182,27.5862284482674,13.7355021227037
"P60226",20,1.82405982031299,35.0570962859162,17.6510774524225
"P60321",18,3.52263167447073,27.8747197295327,23.6440552666997
"P60322",20,2.77457043684602,30.6104557300279,21.2228312748306
"P60323",20,1.93098072551176,29.732137494637,13.0104339365788
"P60324",18,1.7485192840628,30.8706980808663,13.9999668950659
"P60483",12,0.758825692971283,19.723082923316,7.88812908057022
"P60484",12,0.758555221827983,19.723082923316,7.88446547950139
"P61092",6,0.377307797068108,13.114877048604,1.86521249853135
"P61209",14,0.878176197002777,21.6564078277077,3.66631593106286
"P61327",12,0.423328251477638,19.3907194296653,3.84121721977471
"P61407",16,2.28457511193344,19.6977156035922,13.107786919379
"P61753",8,0.865079983002447,16.0312195418814,9.51048149367579
"P61754",8,0.865079983002447,16.0312195418814,9.51048149367579
"P62325",8,2.51641320197481,13.5646599662505,12.0374805278159
"P62340",16,2.61547742983327,22.9782505861521,12.6370266271861
"P62345",16,6.69335812583321,24,52.6501690152932
"P62380",16,2.61586767493154,22.9782505861521,12.6357556032306
"P62753",2,0.591364037219661,7.48331477354788,2.50083535529399
"P62754",2,0.591358264930866,7.48331477354788,2.50081690112298
"P62755",2,0.591364037219661,7.48331477354788,2.50083535529399
"P62821",2,0.449645582627743,8.06225774829855,4.86989817686099
"P62828",14,0.457541045583852,21.7255609824004,3.25733861228533
"P62877",16,0.413107084758405,25.9229627936314,3.38736952144052
"P62878",16,0.413107084120495,25.9229627936314,3.38736950095918
"P63004",10,0.261999267388418,17.6918060129541,2.27116234172252
"P63005",10,0.261999267388418,17.6918060129541,2.27116234172252
"P63029",8,1.28375816456105,17.8885438199983,10.1749649621348
"P63036",16,1.7440417465814,22.7156333832011,7.20740906544114
"P63037",16,1.74990059072304,22.7156333832011,7.24036697388463
"P63087",4,0.358956168390868,10.4403065089106,4.23617110530292
"P63088",4,0.35895616571579,10.4403065089106,4.2361710737888
"P63094",8,6.82787752681446,15.7480157480236,27.0192936515657
"P63095",8,6.95101729200763,15.7480157480236,27.5212474653763
"P63146",10,0.515590097866847,17.2336879396141,4.65377208352613
"P63147",10,0.51559009548225,17.2336879396141,4.65377206371138
"P63149",10,0.51559009548225,17.2336879396141,4.65377206371138
"P63170",22,13.0204568119716,25.7099202643649,70.0888320346443
"P67999",8,0.282536306839499,16.5227116418583,1.64767970490144
"P68401",8,0.569974411489365,15.8745078663875,5.73585203347383
"P68402",8,0.569974411489365,15.8745078663875,5.73585203347383
"P70032",6,0.305926211158551,13.8924439894498,1.3910749858911
"P70178",8,0.648216664188256,16,6.39652927658881
"P70187",4,0.213900641858032,10.6301458127346,1.28000386584333
"P70190",10,0.182656702407489,17.8885438199983,0.999457359307563
"P70205",8,1.26442265794633,16.7630546142402,11.5374728935605
"P70281",6,0.381360531215591,14.8660687473185,2.40679541197582
"P70296",6,1.30785920345682,13.4536240470737,16.5747507305545
"P70313",2,0.706774935431715,8.77496438739212,7.88962158759307
"P70318",10,0.406572188674189,17.8885438199983,2.48284268906456
"P70340",12,4.23997488753953,22.6274169979695,30.5949915355164
"P70368",18,4.69267174820867,26.4575131106459,32.5217799560229
"P70419",22,1.66377640940741,26.5329983228432,8.90061461582704
"P70451",14,7.81975970716601,21.9089023002066,35.9449558472666
"P70458",20,1.56540900675297,31.3687742827162,12.2593866562711
"P70503",14,6.01020733180438,19.5959179422654,54.2883936152215
"P70600",4,0.282992142185156,11.5325625946708,3.28069691841144
"P70619",4,0.328849898509668,10.3923048454133,1.70650099786018
"P70658",16,5.58951841951014,22.293496809608,43.3670554880343
"P70684",28,1.50756026402663,33.7786915081091,11.715419223995
"P70696",12,0.553447398588864,16.583123951777,5.26860982545949
"P78396",8,0.367759969085143,16.0312195418814,2.69562696169771
"P79386",16,11.8536373108256,23.3238075793812,58.146690462837
"P79734",8,0.57275747159246,16.9705627484771,5.16466761508168
"P80201",12,2.3237190390444,19.5959179422654,14.9143842832307
"P80204",8,0.515540963539846,15.52417469626,6.26761033816855
"P81299",4,0.253651136228249,10.4403065089106,1.98567527023383
"P82094",2,0.447530006923719,6.2449979983984,4.74323026208991
"P83101",4,0.276192803220388,11.3578166916005,1.55336063963164
"P83351",6,0.506347562188837,12.8840987267251,5.60413284061938
"P83829",4,0.245585408258511,10.0995049383621,1.57636123707326
"P83831",14,0.39085765875204,21.540659228538,2.82653104171333
"P84243",18,0.648088988788524,24.1660919471891,5.159273943726
"P84244",18,0.64897735667694,24.1660919471891,5.55762489143418
"P84245",18,0.648468800452202,24.1660919471891,5.15166405253144
"P85515",6,0.337058138159794,12.1655250605964,2.98061584470668
"P86048",6,0.403796793541399,11.8743420870379,3.56091037744822
"P86049",6,0.28975917562781,14.142135623731,2.10045005773467
"P86196",8,0.301025259555046,16.2480768092719,2.21456924412799
"P86204",14,0.820162637425987,19.723082923316,4.60171526055964
"P87379",12,1.18830190632389,19.824227601599,5.48963051220347
"P90666",2,0.297569998155598,5.65685424949238,1.23863074673186
"P90727",8,0.296768986405819,16.5227116418583,1.4411868001128
"P90838",6,0.276331135016147,14.8660687473185,2.70222437848509
"P90978",8,0.258403494139416,16.5227116418583,1.3585882735674
"P91001",8,0.231931031655983,15.9059737205869,1.77716085491873
"P91420",18,0.764574236675691,22.4499443206436,4.07577186758345
"P91682",8,3.04472499349261,16.2480768092719,14.7595474765812
"P91926",6,10.4758043604463,10,42.7552274606232
"P92029",8,1.43430754977776,9.69535971483266,8.59093066935343
"P92177",12,0.602696801518578,19.723082923316,3.22833966213147
"P92199",10,5.40646664186604,16.1245154965971,22.7047392987829
"P92208",8,0.296803960053353,15.52417469626,1.86854130212815
"P97360",10,1.12965849203266,18,11.3816258395036
"P97454",8,4.01425976001632,18.3575597506858,26.126438188864
"P97471",14,0.700973893438977,19.2093727122985,6.26069442295301
"P97473",14,0.603936107942077,22.4722050542442,4.17281700306668
"P97477",14,0.489796809219469,24.9799919935936,3.49455729873964
"P97588",10,4.76050358696031,15.3948043183407,19.1681650174751
"P97607",4,0.713841043499005,12,7.53286698032575
"P97679",2,0.303953885201287,8.77496438739212,1.56520430492341
"P97698",8,3.00898274973605,16.2480768092719,14.8045596563752
"P97776",12,1.74742536797834,19.2873015219859,14.4330368497651
"P97812",8,0.603620724793703,13.4164078649987,6.53573910025639
"P97857",4,0.685148265177704,12,8.06928875554031
"P97929",10,0.874694084696604,19.8997487421324,7.2360076612373
"P98065",10,4.09985300494303,16.1245154965971,22.0385490565467
"P98066",4,1.66468104908541,8.77496438739212,8.19678547655567
"Q00175",6,9.71103800893886,15.52417469626,44.6246259581216
"Q00449",14,1.34874256464896,23.1732604525129,10.0252336830428
"Q00536",10,7.16888942733295,16.8819430161341,28.7038679278783
"Q00552",14,2.60577868813634,28.9827534923789,23.3379911494493
"Q00553",16,2.3416279456518,32.6955654485436,21.7929091624269
"Q00554",8,2.4078880308949,17.8885438199983,25.346563208072
"Q00555",6,8.72130613072815,14.8660687473185,36.7000977954041
"Q00566",6,0.897553376150067,15,8.55021528814266
"Q00709",6,0.849588023704072,13.2664991614216,8.41929360957431
"Q00724",8,1.60788737300464,11.8743420870379,11.6560000963378
"Q00729",12,0.554200970076257,16.583123951777,5.32453766279254
"Q00899",10,0.350042140814691,17.7763888346312,1.6431247911005
"Q00972",8,2.8529220575361,14.0356688476182,13.6518867473277
"Q00981",12,6.62182876642207,17.2336879396141,26.7006098610733
"Q00993",18,2.28458577680576,25.4558441227157,15.7172474437277
"Q00PJ2",16,3.18842310921215,21.2837966537928,22.2539266789724
"Q00PJ3",6,0.738327514651175,13,7.27097598004723
