qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q00981|UCHL1_RAT	lcl|NW_026782003.1_cds_XP_060065228.1_5725	41.530	183	98	3	42	221	4	534	2.62e-44	146
sp|Q00993|UFO_MOUSE	lcl|NW_026782466.1_cds_XP_060079216.1_18313	47.222	288	136	6	519	802	3079	3906	1.56e-69	251
sp|Q00PJ2|CFTR_ATEAB	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.484	651	379	4	4	644	31	1890	1.92e-124	424
sp|Q01063|PDE4D_MOUSE	lcl|NW_026782377.1_cds_XP_060077483.1_16822	63.684	570	165	7	156	692	109	1791	0.0	739
sp|Q01085|TIAR_HUMAN	lcl|NW_026781985.1_cds_XP_060064560.1_5186	60.339	295	103	3	2	284	19	897	2.00e-121	357
sp|Q01320|TOP2A_MOUSE	lcl|NW_026782260.1_cds_XP_060074257.1_13923	67.688	1207	376	3	24	1225	193	3786	0.0	1708
sp|Q01534|TSPY1_HUMAN	lcl|NW_026782022.1_cds_XP_060066065.1_6573	37.173	191	112	1	106	288	82	654	5.07e-41	143
sp|Q01608|SPE4_CAEEL	lcl|NW_026782067.1_cds_XP_060067573.1_7924	26.776	183	115	5	58	234	439	948	4.09e-14	74.3
sp|Q01705|NOTC1_MOUSE	lcl|NW_026782296.1_cds_XP_060075108.1_14657	46.351	2220	1082	41	31	2199	79	6564	0.0	1794
sp|Q01755|TCP11_MOUSE	lcl|NW_026782208.1_cds_XP_060072844.1_12651	32.452	416	252	7	147	553	322	1509	4.33e-43	161
sp|Q01820|GCL_DROME	lcl|NW_026782788.1_cds_XP_060083594.1_22289	34.676	447	271	5	54	498	166	1449	9.92e-90	287
sp|Q01842|POK_DROME	lcl|NW_026782083.1_cds_XP_060068282.1_8586	52.747	91	42	1	396	486	826	1095	1.72e-25	111
sp|Q01954|BNC1_HUMAN	lcl|NW_026782097.1_cds_XP_060068913.1_9057	58.919	185	72	4	33	213	13	567	1.89e-61	227
sp|Q01989|MYS9_DROME	lcl|NW_026782400.1_cds_XP_060077803.1_17098	56.260	1246	512	13	8	1234	19	3714	0.0	1302
sp|Q02248|CTNB1_MOUSE	lcl|NW_026782683.1_cds_XP_060082396.1_21213	71.535	808	188	11	14	781	43	2460	0.0	1111
sp|Q02548|PAX5_HUMAN	lcl|NW_026781965.1_cds_XP_060063443.1_4230	88.281	128	15	0	16	143	217	600	1.19e-74	243
sp|Q02645|HTS_DROME	lcl|NW_026782215.1_cds_XP_060072955.1_12750	43.791	612	289	11	26	623	106	1818	4.76e-165	507
sp|Q02650|PAX5_MOUSE	lcl|NW_026781965.1_cds_XP_060063443.1_4230	88.281	128	15	0	16	143	217	600	1.35e-74	243
sp|Q02748|IF4A_DROME	lcl|NW_026782703.1_cds_XP_060082714.1_21485	74.801	377	95	0	27	403	115	1245	0.0	564
sp|Q02936|HH_DROME	lcl|NW_026782463.1_cds_XP_060079055.1_18266	47.475	396	192	7	77	466	52	1209	2.09e-110	332
sp|Q03017|CACT_DROME	lcl|NW_026781911.1_cds_XP_060079123.1_1832	40.000	215	116	3	224	438	370	975	7.01e-42	153
sp|Q03019|TWINE_DROME	lcl|NW_026781885.1_cds_XP_060066571.1_664	48.529	204	98	3	196	397	391	987	3.70e-63	207
sp|Q03060|CREM_HUMAN	lcl|NW_026782841.1_cds_XP_060083992.1_22638	46.333	300	120	12	51	342	61	861	1.58e-56	185
sp|Q03061|CREM_RAT	lcl|NW_026782841.1_cds_XP_060083992.1_22638	46.980	298	120	10	65	355	61	861	9.59e-51	171
sp|Q03336|RGN_RAT	lcl|NW_026781907.1_cds_XP_060077779.1_1645	46.179	301	157	2	4	299	1	903	1.79e-93	279
sp|Q03410|SYCP1_RAT	lcl|NW_026782074.1_cds_XP_060067799.1_8120	30.068	296	173	9	46	325	34	867	3.60e-17	87.0
sp|Q03427|LAMC_DROME	lcl|NW_026781950.1_cds_XP_060062534.1_3347	39.267	573	300	8	19	577	88	1704	3.16e-102	323
sp|Q03933|HSF2_HUMAN	lcl|NW_026782481.1_cds_XP_060079482.1_18606	52.451	204	89	5	6	203	31	636	7.20e-65	219
sp|Q04652|KELC_DROME	lcl|NW_026782179.1_cds_XP_060071824.1_11662	61.250	560	212	2	134	688	58	1737	0.0	674
sp|Q04671|P_HUMAN	lcl|NW_026782224.1_cds_XP_060073319.1_13093	49.008	655	314	8	187	838	247	2160	2.82e-161	486
sp|Q04735|CDK16_MOUSE	lcl|NW_026782205.1_cds_XP_060072770.1_12564	62.626	495	131	6	4	486	151	1509	0.0	570
sp|Q04771|ACVR1_HUMAN	lcl|NW_026782012.1_cds_XP_060065594.1_6132	54.728	497	190	9	30	498	109	1578	7.44e-170	491
sp|Q04827|CCND2_RAT	lcl|NW_026782134.1_cds_XP_060070264.1_10358	61.512	291	101	3	3	286	10	870	2.45e-109	318
sp|Q04886|SOX8_MOUSE	lcl|NW_026782004.1_cds_XP_060065398.1_5916	54.202	238	91	5	59	289	154	834	1.17e-69	229
sp|Q04887|SOX9_MOUSE	lcl|NW_026782004.1_cds_XP_060065398.1_5916	53.543	254	111	3	67	320	154	894	1.08e-76	248
sp|Q04999|INHBB_MOUSE	lcl|NW_026782002.1_cds_XP_060065106.1_5684	33.498	203	112	8	221	411	799	1374	5.63e-23	100
sp|Q05201|EYA_DROME	lcl|NW_026782376.1_cds_XP_060077376.1_16799	65.696	309	99	3	458	766	979	1884	8.57e-143	433
sp|Q05344|SSRP1_DROME	lcl|NW_026782129.1_cds_XP_060070055.1_10218	54.412	476	202	3	1	461	1	1428	0.0	538
sp|Q05516|ZBT16_HUMAN	lcl|NW_026781986.1_cds_XP_060064617.1_5232	39.286	252	151	2	405	656	28	777	2.43e-56	192
sp|Q05856|RSMB_DROME	lcl|NW_026782259.1_cds_XP_060074208.1_13870	72.840	81	22	0	1	81	1	243	1.37e-39	134
sp|Q05AK6|ABH2B_DANRE	lcl|NW_026782332.1_cds_XP_060076161.1_15638	45.245	347	190	0	61	407	127	1167	1.89e-116	345
sp|Q05B79|DHX36_BOVIN	lcl|NW_026782044.1_cds_XP_060066798.1_7213	54.094	806	349	10	199	993	985	3372	0.0	812
sp|Q05CL8|LARP7_MOUSE	lcl|NW_026782299.1_cds_XP_060075316.1_14801	53.488	172	79	1	28	199	55	567	1.02e-57	204
sp|Q06418|TYRO3_HUMAN	lcl|NW_026782466.1_cds_XP_060079157.1_18311	37.692	390	200	11	453	818	2725	3837	5.30e-66	241
sp|Q06826|BMP4_RAT	lcl|NW_026782021.1_cds_XP_060066054.1_6526	44.920	374	187	9	47	408	148	1248	4.76e-97	296
sp|Q07008|NOTC1_RAT	lcl|NW_026782296.1_cds_XP_060075108.1_14657	46.168	2218	1089	39	31	2199	79	6564	0.0	1788
sp|Q07105|GDF9_MOUSE	lcl|NW_026782055.1_cds_XP_060067186.1_7523	32.456	114	76	1	328	440	1153	1494	1.86e-17	84.7
sp|Q07113|MPRI_MOUSE	lcl|NW_026782115.1_cds_XP_060069663.1_9798	33.817	2410	1354	77	48	2335	172	7044	0.0	1179
sp|Q07231|ZSC21_MOUSE	lcl|NW_026782432.1_cds_XP_060078353.1_17593	52.830	212	99	1	341	551	1087	1722	1.64e-64	221
sp|Q07266|DREB_RAT	lcl|NW_026781985.1_cds_XP_060064532.1_5170	37.278	169	104	1	13	181	34	534	4.11e-27	116
sp|Q07292|KRAF1_CAEEL	lcl|NW_026782104.1_cds_XP_060069214.1_9386	57.402	331	131	6	432	760	1042	2010	4.28e-122	384
sp|Q07327|ROP_DROME	lcl|NW_026782296.1_cds_XP_060075077.1_14661	64.965	568	185	8	38	594	37	1731	0.0	753
sp|Q07407|FGFR1_DROME	lcl|NW_026781985.1_cds_XP_060064535.1_5177	40.379	634	337	12	101	702	421	2295	1.87e-140	432
sp|Q07436|EXPA_DROME	lcl|NW_026782099.1_cds_XP_060068984.1_9166	45.872	109	56	1	45	153	91	408	6.09e-24	109
sp|Q07666|KHDR1_HUMAN	lcl|NW_026782563.1_cds_XP_060080709.1_19709	48.000	175	87	3	102	275	61	576	3.90e-43	155
sp|Q07812|BAX_HUMAN	lcl|NW_026782026.1_cds_XP_060066266.1_6730	36.612	183	106	5	15	189	49	591	1.80e-35	123
sp|Q07813|BAX_MOUSE	lcl|NW_026782026.1_cds_XP_060066266.1_6730	38.798	183	102	6	15	189	49	591	9.26e-39	132
sp|Q07817|B2CL1_HUMAN	lcl|NW_026782047.1_cds_XP_060066932.1_7336	37.229	231	95	3	4	233	37	582	4.84e-45	149
sp|Q07832|PLK1_MOUSE	lcl|NW_026782475.1_cds_XP_060079329.1_18473	65.345	580	183	2	40	602	49	1785	0.0	774
sp|Q07889|SOS1_HUMAN	lcl|NW_026781958.1_cds_XP_060063048.1_3832	56.465	1075	444	14	10	1077	28	3201	0.0	1154
sp|Q07970|KN14C_ARATH	lcl|NW_026782121.1_cds_XP_060069856.1_9960	50.886	395	168	7	401	780	1078	2229	2.38e-113	361
sp|Q07DV2|CFTR_AOTNA	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.637	651	378	4	4	644	31	1890	4.90e-126	428
sp|Q07DW5|CFTR_MUNRE	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.308	650	374	4	4	643	31	1890	2.71e-125	426
sp|Q07DX5|CFTR_NOMLE	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.294	653	371	7	4	644	31	1890	1.51e-126	429
sp|Q07DY5|CFTR_COLGU	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.988	653	373	7	4	644	31	1890	7.34e-125	425
sp|Q07DZ6|CFTR_ORNAN	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.866	651	370	4	4	644	31	1890	4.71e-123	419
sp|Q07E16|CFTR_MUSPF	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.447	653	370	7	4	644	31	1890	1.75e-128	435
sp|Q07E42|CFTR_DASNO	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.252	651	374	4	4	644	31	1890	9.04e-125	424
sp|Q08012|GRAP_DROME	lcl|NW_026782055.1_cds_XP_060067190.1_7525	51.584	221	92	4	1	206	1	663	7.88e-75	225
sp|Q08122|TLE3_MOUSE	lcl|NW_026781970.1_cds_XP_060063698.1_4438	66.787	554	140	11	225	772	688	2235	0.0	677
sp|Q08156|KIT_CHICK	lcl|NW_026781985.1_cds_XP_060064535.1_5177	38.786	379	165	5	562	936	1375	2322	4.40e-79	275
sp|Q08369|GATA4_MOUSE	lcl|NW_026782283.1_cds_XP_060074924.1_14524	67.683	164	15	2	203	329	802	1290	2.74e-67	224
sp|Q08473|SQD_DROME	lcl|NW_026781965.1_cds_XP_060063385.1_4270	40.385	208	112	3	14	218	70	666	1.31e-48	166
sp|Q08AE8|SPIR1_HUMAN	lcl|NW_026782927.1_cds_XP_060084567.1_23156	41.667	360	185	6	37	386	40	1074	7.15e-72	255
sp|Q08BA6|ALKB5_DANRE	lcl|NW_026782525.1_cds_XP_060080114.1_19190	68.610	223	70	0	53	275	181	849	7.12e-107	318
sp|Q08J23|NSUN2_HUMAN	lcl|NW_026782616.1_cds_XP_060081497.1_20409	46.957	690	335	12	38	703	139	2187	0.0	644
sp|Q09147|FGFR2_DROME	lcl|NW_026781985.1_cds_XP_060064535.1_5177	41.158	622	329	15	412	1014	481	2292	3.03e-131	417
sp|Q09232|ORAI_CAEEL	lcl|NW_026781862.1_cds_XP_060069745.1_55	51.282	117	51	1	111	221	121	471	6.14e-22	91.7
sp|Q09249|HRDE1_CAEEL	lcl|NW_026782409.1_cds_XP_060077962.1_17242	25.970	593	382	18	398	973	883	2541	4.28e-40	160
sp|Q09309|RBBP5_CAEEL	lcl|NW_026782248.1_cds_XP_060073989.1_13697	41.520	342	186	8	2	336	7	1011	4.74e-86	271
sp|Q09363|SQV8_CAEEL	lcl|NW_026782620.1_cds_XP_060081592.1_20487	46.488	299	149	4	47	335	112	1005	1.11e-89	273
sp|Q09373|FZY1_CAEEL	lcl|NW_026781915.1_cds_XP_060081798.1_2116	27.519	516	288	22	3	500	208	1551	1.63e-50	181
sp|Q09406|A16L2_CAEEL	lcl|NW_026782141.1_cds_XP_060070628.1_10667	29.375	480	273	10	59	533	259	1515	6.62e-50	179
sp|Q09437|CD111_CAEEL	lcl|NW_026781909.1_cds_XP_060077964.1_1715	56.443	388	154	5	336	714	1195	2340	4.56e-140	430
sp|Q09530|MOG5_CAEEL	lcl|NW_026781880.1_cds_XP_060065361.1_575	66.020	980	295	9	233	1196	832	3705	0.0	1344
sp|Q09967|EGG1_CAEEL	lcl|NW_026782231.1_cds_XP_060073482.1_13170	35.714	378	196	15	138	510	2536	3543	1.33e-39	155
sp|Q09YH0|CFTR_SAIBB	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.637	651	378	4	4	644	31	1890	3.91e-126	428
sp|Q09YJ4|CFTR_MUNMU	lcl|NW_026782214.1_cds_XP_060072941.1_12741	36.462	650	373	4	4	643	31	1890	5.62e-126	428
sp|Q09YK5|CFTR_ATEGE	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.637	651	378	4	4	644	31	1890	5.65e-126	428
sp|Q0GGX2|ZN541_MOUSE	lcl|NW_026781894.1_cds_XP_060071904.1_1110	30.603	232	135	4	1011	1219	4306	4992	1.91e-26	118
sp|Q0KHQ5|TAO_DROME	lcl|NW_026782338.1_cds_XP_060076311.1_15755	70.435	345	97	3	1	343	1	1026	4.60e-173	530
sp|Q0P557|MIEAP_MOUSE	lcl|NW_026782132.1_cds_XP_060070228.1_10250	41.637	281	133	3	212	491	913	1665	7.14e-61	211
sp|Q0V7M7|SKA1_BOVIN	lcl|NW_026781936.1_cds_XP_060085913.1_2747	45.000	120	66	0	133	252	463	822	1.24e-32	120
sp|Q0VCZ3|YTHD2_BOVIN	lcl|NW_026781937.1_cds_XP_060085932.1_2791	76.064	188	45	0	387	574	970	1533	8.24e-104	323
sp|Q0VFX2|CF157_MOUSE	lcl|NW_026782163.1_cds_XP_060071175.1_11149	49.091	275	140	0	25	299	64	888	1.71e-77	254
sp|Q10653|CCNB1_CAEEL	lcl|NW_026782763.1_cds_XP_060083337.1_22053	35.714	280	158	6	62	337	523	1308	2.70e-45	161
sp|Q10654|CCNB3_CAEEL	lcl|NW_026781977.1_cds_XP_060064040.1_4685	44.891	274	143	4	97	369	580	1380	9.15e-82	257
sp|Q10664|MEK2_CAEEL	lcl|NW_026781978.1_cds_XP_060064048.1_4758	56.742	356	140	5	38	379	124	1191	3.73e-139	402
sp|Q10743|ADA10_RAT	lcl|NW_026782332.1_cds_XP_060076167.1_15636	42.228	772	354	23	22	708	61	2355	0.0	540
sp|Q108U0|CFTR_LOXAF	lcl|NW_026782214.1_cds_XP_060072941.1_12741	35.484	651	379	4	4	644	31	1890	2.18e-124	423
sp|Q10943|ARF12_CAEEL	lcl|NW_026781880.1_cds_XP_060065315.1_570	88.764	178	20	0	1	178	1	534	7.03e-118	331
sp|Q12768|WASC5_HUMAN	lcl|NW_026781906.1_cds_XP_060076742.1_1631	66.954	1162	379	4	1	1157	1	3486	0.0	1566
sp|Q12837|PO4F2_HUMAN	lcl|NW_026781917.1_cds_XP_060083869.1_2199	67.556	225	60	4	192	407	313	975	7.45e-93	282
sp|Q12866|MERTK_HUMAN	lcl|NW_026782466.1_cds_XP_060079216.1_18313	50.644	233	104	3	616	847	3202	3870	5.28e-62	230
sp|Q12948|FOXC1_HUMAN	lcl|NW_026782507.1_cds_XP_060079927.1_18988	67.722	158	42	4	13	168	73	525	6.34e-61	209
sp|Q13117|DAZ2_HUMAN	lcl|NW_026781942.1_cds_XP_060086146.1_2963	25.606	371	252	3	178	524	2638	1526	8.32e-34	137
sp|Q13162|PRDX4_HUMAN	lcl|NW_026781924.1_cds_XP_060085591.1_2471	76.712	219	49	1	51	269	82	732	1.58e-125	357
sp|Q13263|TIF1B_HUMAN	lcl|NW_026782573.1_cds_XP_060080853.1_19826	26.776	366	239	7	115	466	352	1404	7.98e-36	146
sp|Q13315|ATM_HUMAN	lcl|NW_026782687.1_cds_XP_060082468.1_21277	39.945	2198	1201	47	923	3056	2677	9105	0.0	1509
sp|Q13485|SMAD4_HUMAN	lcl|NW_026782666.1_cds_XP_060082263.1_21092	64.716	581	140	10	7	546	7	1677	0.0	644
sp|Q13489|BIRC3_HUMAN	lcl|NW_026782212.1_cds_XP_060072902.1_12702	27.966	472	230	11	169	604	1009	2202	4.94e-56	202
sp|Q13619|CUL4A_HUMAN	lcl|NW_026782452.1_cds_XP_060078722.1_17939	70.274	767	215	3	2	759	130	2418	0.0	1066
sp|Q13635|PTC1_HUMAN	lcl|NW_026782199.1_cds_XP_060072603.1_12478	47.755	1158	571	13	46	1186	37	3459	0.0	968
sp|Q13733|AT1A4_HUMAN	lcl|NW_026782219.1_cds_XP_060073101.1_12920	70.594	993	290	2	39	1029	115	3093	0.0	1318
sp|Q13939|CALI_HUMAN	lcl|NW_026782233.1_cds_XP_060073534.1_13273	25.714	455	307	11	13	453	34	1347	2.63e-38	149
sp|Q13976|KGP1_HUMAN	lcl|NW_026781965.1_cds_XP_060063493.1_4120	69.352	633	187	3	42	671	196	2082	0.0	827
sp|Q14106|TOB2_HUMAN	lcl|NW_026782525.1_cds_XP_060080113.1_19195	57.432	148	58	2	1	143	1	444	2.76e-46	162
sp|Q14141|SEPT6_HUMAN	lcl|NW_026782724.1_cds_XP_060082924.1_21689	75.367	341	80	1	10	350	208	1218	0.0	556
sp|Q14289|FAK2_HUMAN	lcl|NW_026782240.1_cds_XP_060073700.1_13414	47.015	670	318	10	52	687	31	2031	0.0	588
sp|Q14320|FA50A_HUMAN	lcl|NW_026782087.1_cds_XP_060068435.1_8645	65.782	339	110	3	1	338	1	1002	1.20e-113	333
sp|Q14410|GLPK2_HUMAN	lcl|NW_026782923.1_cds_XP_060084525.1_23116	60.115	524	206	2	27	549	1	1566	0.0	645
sp|Q14432|PDE3A_HUMAN	lcl|NW_026781898.1_cds_XP_060073053.1_1241	51.131	442	199	4	686	1113	1180	2496	6.15e-133	426
sp|Q14435|GALT3_HUMAN	lcl|NW_026782929.1_cds_XP_060084581.1_23165	44.961	516	252	15	122	627	61	1542	8.18e-146	433
sp|Q14508|WFDC2_HUMAN	lcl|NW_026782463.1_cds_XP_060079100.1_18242	41.111	90	47	3	32	117	6061	6324	8.72e-11	58.2
sp|Q14565|DMC1_HUMAN	lcl|NW_026782356.1_cds_XP_060076838.1_16184	83.728	338	55	0	3	340	10	1023	0.0	593
sp|Q14623|IHH_HUMAN	lcl|NW_026782463.1_cds_XP_060079055.1_18266	50.704	355	163	4	43	386	112	1173	6.72e-129	377
sp|Q14671|PUM1_HUMAN	lcl|NW_026782045.1_cds_XP_060066830.1_7238	68.033	488	136	7	704	1186	1549	2967	0.0	625
sp|Q14997|PSME4_HUMAN	lcl|NW_026781958.1_cds_XP_060063003.1_3798	47.428	1847	914	20	29	1843	37	5502	0.0	1547
sp|Q14AT2|TEX11_MOUSE	lcl|NW_026782072.1_cds_XP_060067675.1_8018	28.321	911	603	14	30	910	94	2766	1.22e-116	379
sp|Q14BI7|TDRD9_MOUSE	lcl|NW_026782541.1_cds_XP_060080350.1_19370	45.137	915	443	14	1	880	10	2682	0.0	737
sp|Q15003|CND2_HUMAN	lcl|NW_026782467.1_cds_XP_060079237.1_18385	35.556	720	393	25	57	740	148	2202	2.60e-86	288
sp|Q15019|SEPT2_HUMAN	lcl|NW_026782271.1_cds_XP_060074628.1_14265	77.239	268	61	0	41	308	1	804	2.20e-160	453
sp|Q15067|ACOX1_HUMAN	lcl|NW_026782082.1_cds_XP_060068142.1_8423	50.755	662	311	6	1	657	25	1980	0.0	695
sp|Q15102|PA1B3_HUMAN	lcl|NW_026781943.1_cds_XP_060086224.1_3052	55.825	206	90	1	1	205	1	618	2.36e-82	246
sp|Q15406|NR6A1_HUMAN	lcl|NW_026782764.1_cds_XP_060083347.1_22073	68.235	85	27	0	56	140	985	1239	2.34e-33	134
sp|Q15431|SYCP1_HUMAN	lcl|NW_026782074.1_cds_XP_060067799.1_8120	34.211	190	121	2	109	296	199	762	1.09e-14	79.0
sp|Q15493|RGN_HUMAN	lcl|NW_026781907.1_cds_XP_060077779.1_1645	46.179	301	157	2	4	299	1	903	1.88e-92	276
sp|Q15506|SP17_HUMAN	lcl|NW_026782502.1_cds_XP_060079840.1_18960	59.459	74	30	0	1	74	1	222	2.23e-27	106
sp|Q15569|TESK1_HUMAN	lcl|NW_026782136.1_cds_XP_060070323.1_10375	58.156	282	113	4	40	320	154	987	9.68e-99	316
sp|Q15645|PCH2_HUMAN	lcl|NW_026782361.1_cds_XP_060077052.1_16385	65.450	411	140	1	18	428	70	1296	0.0	560
sp|Q15797|SMAD1_HUMAN	lcl|NW_026781982.1_cds_XP_060064429.1_4987	74.145	468	104	5	2	465	19	1383	0.0	600
sp|Q15831|STK11_HUMAN	lcl|NW_026781915.1_cds_XP_060081149.1_2131	66.856	353	103	2	6	345	22	1077	2.13e-153	441
sp|Q16181|SEPT7_HUMAN	lcl|NW_026782418.1_cds_XP_060078041.1_17320	72.639	413	110	2	25	437	541	1770	0.0	575
sp|Q16531|DDB1_HUMAN	lcl|NW_026782147.1_cds_XP_060070757.1_10784	75.022	1141	283	2	1	1140	1	3420	0.0	1799
sp|Q16635|TAZ_HUMAN	lcl|NW_026782461.1_cds_XP_060078969.1_18156	43.529	255	137	4	7	257	22	777	1.98e-74	227
sp|Q16836|HCDH_HUMAN	lcl|NW_026782546.1_cds_XP_060080433.1_19449	68.750	288	90	0	27	314	64	927	2.27e-144	409
sp|Q17308|TRA1_CAEBR	lcl|NW_026782639.1_cds_XP_060081898.1_20771	57.225	173	67	3	221	389	1339	1848	1.35e-55	212
sp|Q17336|CWC22_CAEEL	lcl|NW_026782318.1_cds_XP_060075756.1_15273	53.359	521	238	1	156	676	1144	2691	3.17e-180	568
sp|Q17339|GLD1_CAEEL	lcl|NW_026782072.1_cds_XP_060067705.1_8030	49.817	273	108	7	146	394	34	837	9.18e-83	258
sp|Q17345|CNOT7_CAEEL	lcl|NW_026782456.1_cds_XP_060078818.1_18017	50.388	258	122	3	20	277	22	777	2.48e-90	271
sp|Q17388|FER1_CAEEL	lcl|NW_026782349.1_cds_XP_060076599.1_16005	30.700	557	367	11	971	1519	3340	4977	2.79e-65	246
sp|Q17390|CUL2_CAEEL	lcl|NW_026782051.1_cds_XP_060067028.1_7444	40.051	779	425	13	20	791	4	2235	0.0	575
sp|Q17QC0|PGRC1_BOVIN	lcl|NW_026782003.1_cds_XP_060065251.1_5711	61.404	114	43	1	72	184	202	543	2.97e-45	148
sp|Q17QE5|CIB1_BOVIN	lcl|NW_026781915.1_cds_XP_060081325.1_2008	50.785	191	89	3	1	191	1	558	8.47e-49	157
sp|Q18891|VP33B_CAEEL	lcl|NW_026781955.1_cds_XP_060062741.1_3604	27.787	619	378	13	17	604	40	1782	1.20e-75	253
sp|Q19969|IMA3_CAEEL	lcl|NW_026782849.1_cds_XP_060084074.1_22706	63.137	510	182	3	5	512	28	1545	0.0	638
sp|Q1ECV4|TTLL3_DANRE	lcl|NW_026782309.1_cds_XP_060075645.1_15186	49.858	353	173	4	252	603	1123	2172	8.00e-114	371
sp|Q1HFZ0|NSUN2_MOUSE	lcl|NW_026782616.1_cds_XP_060081497.1_20409	45.455	726	350	10	1	702	76	2187	0.0	651
sp|Q1JQA2|SMAD1_BOVIN	lcl|NW_026781982.1_cds_XP_060064430.1_4986	74.145	468	99	6	2	465	19	1368	0.0	599
sp|Q1LX78|CFTR_DANRE	lcl|NW_026782214.1_cds_XP_060072941.1_12741	37.594	532	320	4	913	1442	2287	3852	2.88e-112	389
sp|Q1LYM3|SPIR1_DANRE	lcl|NW_026782927.1_cds_XP_060084567.1_23156	40.456	351	172	6	45	376	76	1074	7.06e-66	238
sp|Q1RMV9|CNEP1_BOVIN	lcl|NW_026782034.1_cds_XP_060066451.1_6892	76.271	236	56	0	7	242	16	723	7.10e-126	356
sp|Q1WG82|ZGLP1_MOUSE	lcl|NW_026782651.1_cds_XP_060082059.1_20927	39.735	151	67	4	127	253	67	519	1.89e-24	96.7
sp|Q1XG89|TDR12_BOMMO	lcl|NW_026781959.1_cds_XP_060063128.1_3874	26.652	923	635	24	566	1468	1756	4458	3.23e-74	275
sp|Q20402|EGG3_CAEEL	lcl|NW_026782113.1_cds_XP_060069579.1_9721	30.256	195	105	8	296	478	2176	2703	1.55e-14	77.0
sp|Q20937|CNOT1_CAEEL	lcl|NW_026782259.1_cds_XP_060074244.1_13875	41.903	1377	715	29	1247	2607	3322	7245	0.0	966
sp|Q21086|GNL3_CAEEL	lcl|NW_026782425.1_cds_XP_060078214.1_17485	52.920	274	121	3	188	457	1	810	3.25e-101	312
sp|Q21215|GBLP_CAEEL	lcl|NW_026782091.1_cds_XP_060068595.1_8859	68.438	320	95	3	4	323	7	948	7.30e-152	429
sp|Q21307|MEK1_CAEEL	lcl|NW_026782081.1_cds_XP_060068127.1_8327	50.160	313	149	4	37	342	367	1305	7.87e-111	330
sp|Q21443|LMN1_CAEEL	lcl|NW_026781950.1_cds_XP_060062534.1_3347	32.162	569	326	10	41	566	154	1809	7.83e-65	222
sp|Q21898|VATL1_CAEEL	lcl|NW_026782016.1_cds_XP_060065819.1_6406	64.238	151	51	1	16	166	16	459	6.08e-30	107
sp|Q22307|DHX9_CAEEL	lcl|NW_026782275.1_cds_XP_060074709.1_14347	43.697	1174	604	21	4	1155	7	3423	0.0	934
sp|Q22592|BECN_CAEEL	lcl|NW_026782197.1_cds_XP_060072499.1_12328	31.173	324	204	3	53	366	361	1305	2.76e-30	120
sp|Q23120|RSP2_CAEEL	lcl|NW_026782644.1_cds_XP_060081950.1_20800	48.404	188	90	4	2	184	7	564	8.09e-55	179
sp|Q23121|RSP1_CAEEL	lcl|NW_026782644.1_cds_XP_060081951.1_20799	45.274	201	90	3	1	200	1	546	1.59e-47	160
sp|Q23288|SPE39_CAEEL	lcl|NW_026781894.1_cds_XP_060071287.1_1080	25.397	378	260	7	142	514	358	1440	6.47e-30	124
sp|Q23359|MOE2_CAEEL	lcl|NW_026781867.1_cds_XP_060085676.1_248	47.761	67	31	1	106	172	427	615	1.43e-13	72.0
sp|Q23651|ELP3_CAEEL	lcl|NW_026782199.1_cds_XP_060072571.1_12445	79.554	538	110	0	5	542	37	1650	0.0	904
sp|Q23977|HEP_DROME	lcl|NW_026782081.1_cds_XP_060068127.1_8327	64.194	310	106	2	167	473	382	1305	1.19e-138	427
sp|Q24009|BICC_DROME	lcl|NW_026782788.1_cds_XP_060083595.1_22285	43.200	375	208	4	88	460	136	1251	1.85e-86	299
sp|Q24025|SOG_DROME	lcl|NW_026782028.1_cds_XP_060066356.1_6816	25.717	906	566	31	122	990	190	2697	4.93e-71	254
sp|Q24087|XPF_DROME	lcl|NW_026782156.1_cds_XP_060071047.1_11044	42.424	858	420	18	44	878	7	2427	0.0	679
sp|Q24114|DALY_DROME	lcl|NW_026782703.1_cds_XP_060082716.1_21488	22.581	372	239	10	57	426	94	1068	9.37e-24	106
sp|Q24117|DYL1_DROME	lcl|NW_026782000.1_cds_XP_060065033.1_5610	95.506	89	4	0	1	89	1	267	1.59e-62	184
sp|Q24120|CAPU_DROME	lcl|NW_026782140.1_cds_XP_060070537.1_10596	30.769	481	283	9	586	1052	2911	4245	1.34e-64	239
sp|Q24151|STAT_DROME	lcl|NW_026782420.1_cds_XP_060078088.1_17336	39.029	515	255	15	234	716	808	2271	8.11e-94	311
sp|Q24152|CKS1_DROME	lcl|NW_026782502.1_cds_XP_060079881.1_18946	75.862	58	14	0	14	71	43	216	2.37e-30	102
